2017-06-30T23:18:12.887933000,2017-06-30T23:25:33.891130000
2017-07-01T00:11:41.411190000,2017-07-01T00:15:35.412886000
2017-07-01T00:52:24.928876000,2017-07-01T00:56:50.430801000
2017-07-01T08:16:52.121097000,2017-07-01T08:20:50.622825000
2017-07-01T14:19:34.278019000,2017-07-01T14:22:47.779400000
2017-07-03T05:56:20.303859000,2017-07-03T06:00:59.305882000
2017-07-03T21:56:34.224751000,2017-07-03T21:57:55.225335000
2017-07-03T22:44:38.745540000,2017-07-03T22:55:08.750078000
2017-07-03T23:09:23.756233000,2017-07-03T23:17:47.759861000
2017-07-04T04:13:53.889100000,2017-07-04T04:25:49.394315000
2017-07-04T14:15:24.149193000,2017-07-04T14:18:55.650712000
2017-07-04T14:28:31.654862000,2017-07-04T14:33:10.656874000
2017-07-04T16:05:07.696654000,2017-07-04T16:10:04.698794000
2017-07-04T16:57:24.219248000,2017-07-04T17:07:13.723487000
2017-07-04T21:28:00.335837000,2017-07-04T21:30:46.837024000
2017-07-04T21:38:07.840179000,2017-07-04T21:41:39.341698000
2017-07-06T00:54:11.795187000,2017-07-06T00:58:32.797179000
2017-07-06T01:10:50.802813000,2017-07-06T01:16:46.305530000
2017-07-06T01:26:08.809819000,2017-07-06T01:28:23.810848000
2017-07-06T02:07:41.828817000,2017-07-06T02:13:01.331251000
2017-07-06T07:36:34.476295000,2017-07-06T07:42:02.978761000
2017-07-06T08:18:29.995277000,2017-07-06T08:41:49.505893000
2017-07-06T09:00:07.514234000,2017-07-06T09:02:18.015229000
2017-07-06T11:25:55.580596000,2017-07-06T11:29:27.082194000
2017-07-06T13:39:12.140423000,2017-07-06T13:45:48.143364000
2017-07-06T13:50:04.645263000,2017-07-06T13:53:54.146969000
2017-07-06T15:19:15.184730000,2017-07-06T15:32:58.690772000
2017-07-06T16:53:49.726236000,2017-07-06T16:57:30.227845000
2017-07-06T17:09:57.233284000,2017-07-06T17:12:07.734230000
2017-07-06T17:19:37.737505000,2017-07-06T17:25:15.239966000
2017-07-06T17:31:19.742614000,2017-07-06T17:39:25.746148000
2017-07-06T17:46:51.249390000,2017-07-06T17:52:42.251941000
2017-07-06T19:33:34.795827000,2017-07-06T19:51:52.803768000
2017-07-06T21:49:01.854445000,2017-07-06T22:02:04.860105000
2017-07-06T22:36:16.874976000,2017-07-06T22:46:06.379266000
2017-07-06T23:43:10.904335000,2017-07-06T23:47:22.906187000
2017-07-08T21:13:31.007996000,2017-07-08T21:15:50.509028000
2017-07-09T01:10:35.612427000,2017-07-09T01:12:28.113253000
2017-07-09T04:02:29.689214000,2017-07-09T04:03:14.689555000
2017-07-09T04:41:34.206912000,2017-07-09T04:43:35.707824000
2017-07-11T22:31:59.034078000,2017-07-11T22:34:00.534973000
2017-07-11T23:43:36.566213000,2017-07-11T23:46:32.067540000
2017-07-15T03:41:51.573271000,2017-07-15T03:49:26.076579000
2017-07-15T04:07:30.584455000,2017-07-15T04:16:44.088476000
2017-07-15T04:42:09.599541000,2017-07-15T04:45:54.601173000
2017-07-15T05:28:57.619887000,2017-07-15T05:36:18.623079000
2017-07-15T07:47:42.680557000,2017-07-15T07:51:41.182319000
2017-07-15T08:19:30.694648000,2017-07-15T08:27:36.698245000
2017-07-15T10:19:21.747826000,2017-07-15T10:22:21.749155000
2017-07-15T20:03:46.002589000,2017-07-15T20:13:26.506765000
2017-07-15T20:21:55.010428000,2017-07-15T20:23:43.011206000
2017-07-17T14:58:03.441702000,2017-07-17T15:01:21.443200000
2017-07-17T15:50:10.965279000,2017-07-17T15:51:22.965821000
2017-07-18T00:06:54.684553000,2017-07-18T00:08:06.685077000
2017-07-18T00:54:41.205509000,2017-07-18T00:56:47.206435000
2017-07-18T02:10:57.739278000,2017-07-18T02:12:50.240115000
2017-07-18T02:19:08.242912000,2017-07-18T02:24:14.245176000
2017-07-18T02:30:27.747937000,2017-07-18T02:33:36.749338000
2017-07-18T02:33:45.749403000,2017-07-18T02:35:29.250174000
2017-07-18T03:23:56.271709000,2017-07-18T03:28:17.273643000
2017-07-18T03:34:08.276242000,2017-07-18T03:37:17.277641000
2017-07-18T03:37:48.777870000,2017-07-18T03:38:38.278241000
2017-07-18T05:03:50.315987000,2017-07-18T05:14:51.820848000
2017-07-18T18:56:56.679022000,2017-07-18T19:04:08.682148000
2017-07-18T20:00:50.706755000,2017-07-18T20:03:50.708055000
2017-07-20T17:35:50.213510000,2017-07-20T17:48:17.218983000
2017-07-20T19:16:47.257770000,2017-07-20T19:21:57.760032000
2017-07-20T20:08:41.280476000,2017-07-20T20:13:20.282509000
2017-07-20T20:21:26.286050000,2017-07-20T20:24:12.787259000
2017-07-20T23:14:59.362151000,2017-07-20T23:16:56.363016000
2017-07-20T23:22:15.865372000,2017-07-20T23:24:26.366341000
2017-07-21T01:44:09.928514000,2017-07-21T01:47:00.929782000
2017-07-21T03:13:47.468314000,2017-07-21T03:15:44.469178000
2017-07-23T00:31:16.261473000,2017-07-23T00:34:47.763025000
2017-07-23T00:35:19.263260000,2017-07-23T00:37:11.764084000
2017-07-23T16:22:03.184666000,2017-07-23T16:36:00.190857000
2017-07-23T19:26:19.766589000,2017-07-23T19:31:03.268687000
2017-07-23T19:59:55.781472000,2017-07-23T20:03:58.783262000
2017-07-23T20:05:01.783726000,2017-07-23T20:07:03.284625000
2017-07-24T12:48:59.222757000,2017-07-24T12:51:54.724029000
2017-07-26T00:14:43.732584000,2017-07-26T00:18:33.234332000
2017-07-26T02:38:52.797925000,2017-07-26T02:45:19.800827000
2017-07-26T04:49:09.356095000,2017-07-26T04:53:43.858120000
2017-07-26T07:25:54.425400000,2017-07-26T07:28:13.926419000
2017-07-26T07:56:07.938691000,2017-07-26T07:58:04.939550000
2017-07-28T22:34:39.403459000,2017-07-28T22:39:40.905706000
2017-07-29T15:46:21.859405000,2017-07-29T15:53:24.862491000
2017-07-31T13:26:41.931231000,2017-07-31T13:31:25.433370000
2017-07-31T20:57:27.132666000,2017-07-31T21:04:16.635662000
2017-07-31T21:36:45.149926000,2017-07-31T21:44:15.153216000
2017-07-31T23:44:28.705837000,2017-07-31T23:48:45.207710000
2017-08-01T00:48:54.234067000,2017-08-01T00:56:01.737203000
2017-08-01T04:31:16.833035000,2017-08-01T04:32:19.833502000
2017-08-01T04:34:34.834502000,2017-08-01T04:51:36.342069000
2017-08-01T09:00:31.952120000,2017-08-01T09:02:37.953043000
2017-08-01T10:54:00.501927000,2017-08-01T10:59:02.004132000
2017-08-01T11:54:18.528336000,2017-08-01T12:00:23.030999000
2017-08-01T12:30:54.544350000,2017-08-01T12:33:41.045567000
2017-08-01T13:39:09.574170000,2017-08-01T13:41:47.075320000
2017-08-02T04:19:08.461768000,2017-08-02T04:21:18.962746000
2017-08-03T16:29:24.392850000,2017-08-03T16:32:06.394042000
2017-08-03T16:32:46.894337000,2017-08-03T16:35:37.895596000
2017-08-03T17:19:39.414987000,2017-08-03T17:24:27.417094000
2017-08-03T17:48:27.427638000,2017-08-03T17:49:57.428297000
2017-08-04T07:31:53.291173000,2017-08-04T07:36:36.793261000
2017-08-04T09:02:06.831140000,2017-08-04T09:15:59.337301000
2017-08-04T09:29:11.343152000,2017-08-04T09:36:36.846437000
2017-08-04T19:15:10.100635000,2017-08-04T19:15:50.600926000
2017-08-04T19:17:38.601712000,2017-08-04T19:18:37.102142000
2017-08-05T23:56:19.084718000,2017-08-05T23:56:37.084849000
2017-08-06T00:03:40.087917000,2017-08-06T00:06:49.089288000
2017-08-06T10:37:07.369087000,2017-08-06T10:40:25.370541000
2017-08-06T20:26:37.629117000,2017-08-06T20:28:30.129951000
2017-08-07T08:33:58.948800000,2017-08-07T08:38:10.950642000
2017-08-07T09:10:52.964985000,2017-08-07T09:14:19.966497000
2017-08-07T11:00:32.013015000,2017-08-07T11:07:12.515933000
2017-08-07T15:54:54.641505000,2017-08-07T16:05:56.146325000
2017-08-07T16:24:45.654574000,2017-08-07T16:27:09.655629000
2017-08-07T16:57:14.168918000,2017-08-07T17:05:33.672615000
2017-08-09T14:20:55.718396000,2017-08-09T14:27:54.221503000
2017-08-09T16:48:58.783983000,2017-08-09T16:52:52.785704000
2017-08-09T19:17:33.349408000,2017-08-09T19:23:28.852008000
2017-08-09T20:18:22.876131000,2017-08-09T20:25:16.879162000
2017-08-09T22:16:25.927836000,2017-08-09T22:19:03.428988000
2017-08-09T23:15:18.453573000,2017-08-09T23:18:49.955109000
2017-08-11T20:31:23.675563000,2017-08-11T20:35:08.677237000
2017-08-12T20:41:18.314822000,2017-08-12T20:43:28.815775000
2017-08-15T07:15:30.346215000,2017-08-15T07:21:21.348807000
2017-08-17T07:53:55.823345000,2017-08-17T08:08:24.329652000
2017-08-17T19:32:51.633639000,2017-08-17T19:37:30.635674000
2017-08-17T23:17:56.232278000,2017-08-17T23:25:48.735767000
2017-08-18T08:51:59.487125000,2017-08-18T09:03:27.992212000
2017-08-18T10:16:58.024709000,2017-08-18T10:19:58.026033000
2017-08-18T10:19:58.026033000,2017-08-18T10:21:50.526856000
2017-08-18T14:11:56.628236000,2017-08-18T14:14:20.629290000
2017-08-18T14:14:34.129391000,2017-08-18T14:17:16.130578000
2017-08-18T17:09:14.706006000,2017-08-18T17:13:35.707913000
2017-08-18T17:56:25.226687000,2017-08-18T17:59:02.727834000
2017-08-18T21:49:58.329619000,2017-08-18T21:54:23.831571000
2017-08-20T01:38:38.645319000,2017-08-20T01:42:41.647050000
2017-08-20T02:20:34.163271000,2017-08-20T02:26:11.665678000
2017-08-21T06:09:55.900004000,2017-08-21T06:10:58.900466000
2017-08-21T06:27:15.407637000,2017-08-21T06:38:03.412396000
